load_1_0,load_2_1,load_3_2,load_4_3,load_5_4,load_8_5,load_9_6,load_10_7,load_11_8,load_12_9,load_13_10
19.0,77.6,40.9,6.5,9.8,25.2,7.6,3.1,5.1,10.8,13.2
19.0,77.5,40.9,6.5,9.8,25.2,7.6,3.1,5.1,10.8,13.2
18.9,77.3,40.8,6.5,9.8,25.2,7.6,3.1,5.1,10.7,13.2
18.9,77.1,40.7,6.4,9.8,25.1,7.5,3.1,5.0,10.7,13.2
18.8,76.8,40.5,6.4,9.8,25.1,7.5,3.1,5.0,10.7,13.1
18.7,76.5,40.3,6.4,9.7,24.9,7.5,3.0,5.0,10.6,13.1
18.6,76.1,40.1,6.3,9.7,24.8,7.4,3.0,5.0,10.5,13.0
18.4,75.7,39.8,6.3,9.6,24.6,7.4,3.0,4.9,10.5,13.0
18.3,75.3,39.5,6.3,9.6,24.5,7.3,3.0,4.9,10.4,12.9
18.2,75.0,39.3,6.2,9.5,24.3,7.3,3.0,4.9,10.3,12.9
18.1,74.7,39.1,6.2,9.5,24.2,7.3,3.0,4.9,10.3,12.8
18.1,74.5,39.0,6.2,9.5,24.1,7.2,2.9,4.8,10.2,12.8
18.0,74.4,38.8,6.2,9.4,24.1,7.2,2.9,4.8,10.2,12.8
18.0,74.3,38.7,6.2,9.4,24.0,7.2,2.9,4.8,10.2,12.8
17.9,74.1,38.6,6.1,9.4,23.9,7.2,2.9,4.8,10.1,12.7
17.9,74.0,38.5,6.1,9.4,23.9,7.1,2.9,4.8,10.1,12.7
17.8,73.8,38.3,6.1,9.3,23.8,7.1,2.9,4.8,10.1,12.7
17.8,73.5,38.2,6.1,9.3,23.8,7.1,2.9,4.7,10.0,12.6
17.7,73.3,38.0,6.1,9.3,23.7,7.1,2.9,4.7,10.0,12.6
17.7,73.0,37.9,6.0,9.3,23.7,7.1,2.9,4.7,9.9,12.6
17.6,72.8,37.7,6.0,9.2,23.6,7.0,2.9,4.7,9.9,12.5
17.5,72.7,37.6,6.0,9.2,23.6,7.0,2.9,4.7,9.9,12.5
17.5,72.6,37.6,6.0,9.2,23.5,7.0,2.9,4.7,9.9,12.5
17.5,72.6,37.5,6.0,9.2,23.5,7.0,2.9,4.7,9.9,12.5
17.5,72.6,37.5,6.0,9.2,23.5,7.0,2.9,4.7,9.9,12.5
17.5,72.6,37.5,6.0,9.2,23.5,7.0,2.8,4.7,9.9,12.5
17.5,72.7,37.5,6.0,9.2,23.5,7.0,2.8,4.7,9.9,12.5
17.5,72.7,37.5,6.0,9.2,23.5,7.0,2.8,4.7,9.9,12.6
17.5,72.7,37.4,6.0,9.2,23.5,7.0,2.8,4.7,9.9,12.6
17.5,72.7,37.4,6.0,9.2,23.5,7.0,2.9,4.7,9.9,12.6
17.5,72.7,37.4,6.0,9.2,23.6,7.0,2.9,4.7,9.9,12.6
17.5,72.8,37.4,6.0,9.2,23.6,7.0,2.9,4.7,10.0,12.6
17.5,73.0,37.4,6.0,9.3,23.7,7.0,2.9,4.7,10.0,12.6
17.6,73.2,37.5,6.0,9.3,23.8,7.1,2.9,4.8,10.0,12.6
17.6,73.5,37.7,6.1,9.3,23.9,7.1,2.9,4.8,10.1,12.7
17.7,73.9,37.9,6.1,9.4,24.1,7.2,2.9,4.8,10.2,12.7
17.8,74.4,38.1,6.2,9.5,24.2,7.2,2.9,4.9,10.2,12.8
17.9,74.8,38.4,6.2,9.5,24.4,7.3,2.9,4.9,10.3,12.9
18.0,75.3,38.6,6.2,9.6,24.6,7.3,3.0,4.9,10.4,12.9
18.1,75.7,38.8,6.3,9.7,24.7,7.4,3.0,5.0,10.5,13.0
18.1,76.0,39.0,6.3,9.7,24.8,7.4,3.0,5.0,10.6,13.1
18.2,76.3,39.2,6.3,9.8,24.9,7.4,3.0,5.0,10.6,13.1
18.3,76.6,39.3,6.4,9.8,25.0,7.5,3.0,5.1,10.7,13.2
18.4,76.9,39.5,6.4,9.9,25.2,7.5,3.0,5.1,10.8,13.2
18.5,77.3,39.7,6.4,9.9,25.3,7.6,3.1,5.2,10.9,13.3
18.6,77.8,39.9,6.5,10.0,25.5,7.6,3.1,5.2,11.0,13.4
18.7,78.4,40.2,6.5,10.1,25.7,7.7,3.1,5.3,11.1,13.5
18.9,79.2,40.6,6.6,10.2,26.0,7.8,3.1,5.3,11.3,13.6
19.0,80.0,41.0,6.7,10.3,26.3,7.9,3.2,5.4,11.4,13.7
19.2,80.9,41.5,6.7,10.4,26.6,8.0,3.2,5.4,11.6,13.8
19.4,81.7,41.9,6.8,10.5,26.9,8.1,3.3,5.5,11.7,13.9
19.6,82.5,42.3,6.9,10.6,27.2,8.2,3.3,5.6,11.9,14.0
19.7,83.3,42.7,6.9,10.6,27.4,8.3,3.3,5.6,12.0,14.1
19.9,84.0,43.1,7.0,10.7,27.6,8.3,3.4,5.7,12.1,14.2
20.0,84.6,43.5,7.1,10.8,27.8,8.4,3.4,5.7,12.1,14.3
20.1,85.2,43.8,7.1,10.9,27.9,8.5,3.4,5.8,12.2,14.4
20.3,85.8,44.2,7.2,10.9,28.1,8.6,3.4,5.8,12.3,14.6
20.4,86.5,44.5,7.2,11.0,28.3,8.6,3.5,5.9,12.4,14.7
20.6,87.1,44.8,7.3,11.1,28.5,8.7,3.5,5.9,12.4,14.8
20.7,87.7,45.2,7.4,11.2,28.7,8.7,3.5,5.9,12.6,14.9
20.9,88.4,45.5,7.4,11.3,28.9,8.8,3.5,6.0,12.7,15.0
21.0,89.0,45.8,7.5,11.3,29.1,8.8,3.5,6.0,12.8,15.0
21.1,89.6,46.1,7.5,11.4,29.3,8.9,3.5,6.0,12.9,15.1
21.3,90.2,46.4,7.6,11.5,29.5,8.9,3.6,6.0,13.0,15.2
21.4,90.7,46.7,7.6,11.5,29.6,8.9,3.6,6.1,13.0,15.3
21.5,91.1,46.9,7.6,11.6,29.7,8.9,3.6,6.1,13.1,15.3
21.6,91.5,47.1,7.7,11.6,29.8,9.0,3.6,6.1,13.2,15.4
21.7,91.8,47.2,7.7,11.6,29.8,9.0,3.6,6.1,13.2,15.4
21.8,92.1,47.3,7.7,11.7,29.9,9.0,3.6,6.1,13.3,15.5
21.9,92.3,47.4,7.7,11.7,29.9,9.0,3.6,6.2,13.3,15.5
21.9,92.5,47.5,7.7,11.7,30.0,9.0,3.6,6.2,13.3,15.5
22.0,92.6,47.5,7.7,11.7,30.0,9.0,3.6,6.2,13.4,15.5
22.0,92.7,47.5,7.7,11.7,30.1,9.1,3.6,6.2,13.4,15.5
22.1,92.8,47.5,7.8,11.8,30.2,9.1,3.6,6.2,13.4,15.5
22.1,92.8,47.5,7.8,11.8,30.3,9.1,3.6,6.2,13.5,15.5
22.1,92.9,47.5,7.8,11.8,30.3,9.1,3.6,6.2,13.5,15.6
22.1,92.9,47.6,7.8,11.8,30.4,9.1,3.7,6.2,13.5,15.6
22.1,93.0,47.6,7.8,11.8,30.5,9.2,3.7,6.2,13.6,15.6
22.1,93.0,47.6,7.8,11.9,30.6,9.2,3.7,6.2,13.6,15.6
22.1,93.1,47.7,7.8,11.9,30.6,9.2,3.7,6.2,13.6,15.6
22.1,93.2,47.8,7.8,11.9,30.7,9.2,3.7,6.2,13.7,15.6
22.2,93.2,47.8,7.8,11.9,30.8,9.2,3.7,6.2,13.7,15.6
22.2,93.3,47.9,7.9,11.9,30.8,9.2,3.7,6.2,13.7,15.6
22.2,93.5,48.0,7.9,12.0,30.8,9.3,3.7,6.2,13.7,15.7
22.2,93.6,48.1,7.9,12.0,30.9,9.3,3.7,6.3,13.8,15.7
22.3,93.7,48.1,7.9,12.0,30.9,9.3,3.7,6.3,13.8,15.7
22.3,93.8,48.2,7.9,12.0,30.9,9.3,3.7,6.3,13.8,15.7
22.3,93.9,48.2,7.9,12.0,31.0,9.3,3.7,6.3,13.8,15.7
22.3,94.0,48.3,7.9,12.0,31.0,9.3,3.8,6.3,13.8,15.7
22.4,94.1,48.3,7.9,12.0,31.0,9.3,3.8,6.3,13.8,15.7
22.4,94.2,48.3,7.9,12.1,31.0,9.3,3.8,6.3,13.8,15.7
22.4,94.2,48.4,7.9,12.1,31.1,9.3,3.8,6.3,13.8,15.7
22.4,94.3,48.4,7.9,12.1,31.1,9.3,3.8,6.2,13.8,15.7
22.5,94.3,48.4,7.9,12.1,31.1,9.3,3.8,6.2,13.9,15.7
22.5,94.4,48.5,7.9,12.1,31.1,9.3,3.8,6.2,13.9,15.7
22.5,94.4,48.5,7.9,12.0,31.1,9.3,3.8,6.2,13.9,15.7
22.5,94.4,48.6,7.9,12.0,31.1,9.3,3.8,6.2,13.9,15.7
22.5,94.5,48.6,7.9,12.0,31.1,9.3,3.8,6.2,13.9,15.7
22.6,94.5,48.7,7.9,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.6,94.5,48.7,7.9,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.6,94.5,48.8,7.9,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.6,94.6,48.8,7.9,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.6,94.6,48.9,7.9,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.6,94.7,49.0,8.0,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.6,94.8,49.0,8.0,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.7,94.8,49.1,8.0,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.7,94.9,49.1,8.0,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.7,95.1,49.2,8.0,12.0,31.1,9.4,3.8,6.2,13.9,15.7
22.8,95.2,49.3,8.0,12.0,31.2,9.4,3.8,6.2,14.0,15.7
22.8,95.3,49.4,8.0,12.0,31.2,9.4,3.8,6.2,14.0,15.7
22.8,95.5,49.4,8.0,12.0,31.3,9.5,3.8,6.2,14.0,15.7
22.9,95.6,49.5,8.0,12.0,31.4,9.5,3.8,6.2,14.0,15.7
22.9,95.8,49.7,8.1,12.0,31.4,9.5,3.8,6.2,14.0,15.7
23.0,96.0,49.8,8.1,12.1,31.5,9.5,3.8,6.2,14.1,15.7
23.0,96.1,49.9,8.1,12.1,31.5,9.5,3.9,6.2,14.1,15.8
23.0,96.2,50.0,8.1,12.1,31.6,9.5,3.9,6.3,14.1,15.8
23.1,96.3,50.0,8.1,12.1,31.6,9.5,3.9,6.3,14.2,15.8
23.1,96.3,50.0,8.1,12.1,31.6,9.5,3.9,6.3,14.2,15.8
23.1,96.2,50.0,8.1,12.0,31.6,9.5,3.9,6.3,14.2,15.7
23.1,96.1,50.0,8.1,12.0,31.5,9.5,3.9,6.2,14.2,15.7
23.0,96.0,49.9,8.1,12.0,31.5,9.5,3.9,6.2,14.1,15.7
23.0,95.9,49.8,8.0,12.0,31.4,9.5,3.8,6.2,14.1,15.6
23.0,95.9,49.8,8.0,11.9,31.4,9.5,3.8,6.2,14.1,15.6
23.0,95.9,49.8,8.0,11.9,31.4,9.5,3.8,6.2,14.1,15.6
23.0,95.9,49.9,8.0,11.9,31.4,9.5,3.8,6.2,14.1,15.6
23.1,96.0,50.0,8.0,11.9,31.4,9.5,3.8,6.2,14.2,15.6
23.1,96.2,50.1,8.1,11.9,31.5,9.6,3.9,6.2,14.2,15.6
23.1,96.3,50.2,8.1,12.0,31.5,9.6,3.9,6.3,14.2,15.6
23.2,96.4,50.3,8.1,12.0,31.6,9.6,3.9,6.3,14.3,15.6
23.2,96.4,50.4,8.1,12.0,31.6,9.6,3.9,6.3,14.3,15.6
23.2,96.4,50.4,8.1,12.0,31.5,9.6,3.9,6.3,14.3,15.6
23.2,96.2,50.4,8.1,11.9,31.5,9.6,3.9,6.3,14.3,15.6
23.1,96.1,50.3,8.1,11.9,31.4,9.6,3.9,6.2,14.2,15.5
23.1,95.9,50.2,8.0,11.9,31.4,9.5,3.8,6.2,14.2,15.5
23.0,95.7,50.1,8.0,11.8,31.3,9.5,3.8,6.2,14.2,15.4
23.0,95.6,50.0,8.0,11.8,31.2,9.5,3.8,6.2,14.1,15.4
23.0,95.5,50.0,8.0,11.8,31.2,9.5,3.8,6.2,14.1,15.3
23.0,95.5,50.0,8.0,11.7,31.1,9.5,3.8,6.2,14.1,15.3
23.0,95.5,50.0,8.0,11.7,31.1,9.5,3.8,6.1,14.1,15.3
23.0,95.5,50.0,8.0,11.7,31.1,9.5,3.8,6.1,14.0,15.3
23.0,95.5,50.0,8.0,11.7,31.1,9.5,3.8,6.1,14.0,15.2
23.0,95.5,50.1,8.0,11.7,31.1,9.5,3.8,6.1,14.0,15.2
23.0,95.5,50.1,8.0,11.7,31.0,9.5,3.8,6.1,14.1,15.2
23.0,95.4,50.1,8.0,11.7,31.0,9.5,3.8,6.1,14.1,15.2
23.0,95.4,50.1,8.0,11.7,31.0,9.5,3.8,6.1,14.1,15.2
22.9,95.3,50.1,8.0,11.7,31.0,9.5,3.8,6.1,14.1,15.2
22.9,95.2,50.0,8.0,11.7,30.9,9.5,3.8,6.1,14.0,15.1
22.9,95.0,49.9,8.0,11.6,30.8,9.5,3.8,6.1,14.0,15.1
22.8,94.8,49.8,7.9,11.6,30.8,9.5,3.8,6.1,14.0,15.1
22.8,94.5,49.6,7.9,11.6,30.7,9.4,3.8,6.1,13.9,15.0
22.7,94.3,49.4,7.9,11.5,30.5,9.4,3.7,6.0,13.9,15.0
22.6,94.0,49.3,7.9,11.5,30.4,9.4,3.7,6.0,13.8,14.9
22.6,93.8,49.1,7.8,11.4,30.3,9.3,3.7,6.0,13.8,14.9
22.5,93.5,49.0,7.8,11.4,30.2,9.3,3.7,6.0,13.7,14.8
22.5,93.4,48.9,7.8,11.4,30.1,9.3,3.7,6.0,13.7,14.8
22.4,93.2,48.8,7.8,11.3,30.1,9.3,3.7,5.9,13.7,14.8
22.4,93.1,48.8,7.8,11.3,30.0,9.3,3.7,5.9,13.6,14.7
22.4,93.0,48.8,7.8,11.3,30.0,9.3,3.7,5.9,13.6,14.7
22.4,92.9,48.7,7.8,11.3,29.9,9.3,3.7,5.9,13.6,14.7
22.3,92.9,48.7,7.8,11.3,29.9,9.2,3.7,5.9,13.6,14.7
22.3,92.8,48.6,7.8,11.3,29.8,9.2,3.7,5.9,13.6,14.7
22.3,92.8,48.6,7.8,11.3,29.8,9.2,3.7,5.9,13.5,14.6
22.3,92.8,48.5,7.8,11.2,29.7,9.2,3.7,5.9,13.5,14.6
22.3,92.7,48.4,7.8,11.2,29.7,9.2,3.7,5.9,13.5,14.6
22.3,92.7,48.3,7.7,11.2,29.6,9.2,3.7,5.9,13.5,14.6
22.2,92.7,48.3,7.7,11.2,29.6,9.2,3.7,5.9,13.5,14.6
22.2,92.6,48.2,7.7,11.2,29.6,9.2,3.7,5.8,13.4,14.6
22.2,92.6,48.2,7.7,11.2,29.5,9.2,3.7,5.8,13.4,14.6
22.2,92.5,48.1,7.7,11.2,29.5,9.2,3.7,5.8,13.4,14.6
22.2,92.5,48.1,7.7,11.2,29.5,9.2,3.7,5.8,13.4,14.6
22.2,92.5,48.1,7.7,11.2,29.4,9.2,3.7,5.8,13.4,14.6
22.2,92.5,48.0,7.7,11.2,29.4,9.2,3.7,5.8,13.3,14.6
22.2,92.5,48.0,7.7,11.1,29.4,9.2,3.7,5.8,13.3,14.6
22.2,92.6,47.9,7.7,11.1,29.4,9.2,3.7,5.8,13.3,14.6
22.2,92.6,47.9,7.7,11.1,29.3,9.2,3.7,5.8,13.3,14.6
22.2,92.7,47.8,7.7,11.1,29.3,9.2,3.7,5.8,13.3,14.6
22.2,92.9,47.8,7.7,11.1,29.3,9.2,3.7,5.8,13.3,14.6
22.2,93.0,47.7,7.7,11.1,29.3,9.2,3.7,5.8,13.3,14.6
22.3,93.1,47.7,7.7,11.1,29.2,9.2,3.7,5.8,13.2,14.6
22.3,93.3,47.7,7.7,11.1,29.2,9.2,3.7,5.8,13.2,14.6
22.4,93.5,47.7,7.7,11.1,29.2,9.2,3.7,5.8,13.2,14.7
22.5,93.7,47.8,7.7,11.1,29.2,9.2,3.7,5.8,13.2,14.7
22.6,94.1,47.9,7.7,11.2,29.2,9.2,3.7,5.8,13.2,14.8
22.6,94.5,48.0,7.8,11.2,29.2,9.2,3.7,5.8,13.2,14.8
22.7,95.1,48.1,7.8,11.2,29.2,9.2,3.7,5.8,13.3,14.9
22.8,95.7,48.3,7.8,11.2,29.3,9.2,3.7,5.8,13.3,15.0
23.0,96.4,48.5,7.8,11.3,29.4,9.2,3.7,5.8,13.3,15.1
23.0,97.1,48.8,7.8,11.3,29.4,9.3,3.7,5.8,13.4,15.2
23.1,97.7,49.0,7.9,11.4,29.5,9.3,3.7,5.8,13.4,15.3
23.2,98.3,49.3,7.9,11.4,29.7,9.3,3.7,5.9,13.5,15.4
23.3,98.8,49.5,8.0,11.5,29.8,9.4,3.7,5.9,13.5,15.5
23.3,99.3,49.7,8.0,11.6,30.0,9.4,3.7,5.9,13.5,15.6
23.3,99.6,49.9,8.1,11.7,30.2,9.5,3.8,5.9,13.6,15.7
23.4,100.0,50.1,8.1,11.8,30.4,9.5,3.8,6.0,13.6,15.8
23.4,100.3,50.3,8.2,11.9,30.7,9.6,3.8,6.0,13.7,15.9
23.4,100.7,50.6,8.3,12.0,31.0,9.7,3.8,6.1,13.8,16.0
23.5,101.0,50.8,8.3,12.1,31.3,9.8,3.9,6.1,13.9,16.0
23.5,101.4,51.0,8.4,12.2,31.7,9.9,3.9,6.2,14.0,16.1
23.6,101.8,51.2,8.4,12.3,32.0,10.0,4.0,6.3,14.2,16.2
23.6,102.1,51.4,8.5,12.4,32.4,10.1,4.0,6.3,14.3,16.2
23.7,102.3,51.5,8.5,12.5,32.6,10.2,4.0,6.4,14.4,16.3
23.7,102.5,51.5,8.5,12.5,32.8,10.3,4.1,6.5,14.6,16.3
23.6,102.5,51.5,8.5,12.5,32.9,10.3,4.1,6.6,14.7,16.3
23.6,102.3,51.4,8.5,12.5,33.0,10.3,4.1,6.6,14.8,16.3
23.5,102.1,51.2,8.5,12.5,32.9,10.3,4.1,6.7,14.9,16.3
23.4,101.8,51.0,8.4,12.5,32.8,10.3,4.1,6.7,14.9,16.2
23.3,101.5,50.8,8.4,12.5,32.7,10.3,4.1,6.7,15.0,16.2
23.2,101.1,50.5,8.4,12.4,32.6,10.3,4.1,6.7,15.0,16.1
23.0,100.7,50.3,8.3,12.4,32.5,10.2,4.1,6.7,15.0,16.1
22.9,100.2,50.0,8.3,12.3,32.4,10.2,4.1,6.7,15.0,16.0
22.8,99.8,49.7,8.2,12.3,32.2,10.2,4.1,6.7,15.0,15.9
22.6,99.3,49.3,8.2,12.2,32.1,10.1,4.1,6.7,14.9,15.9
22.5,98.9,49.0,8.2,12.2,31.9,10.1,4.0,6.7,14.9,15.8
22.4,98.4,48.7,8.1,12.1,31.7,10.0,4.0,6.6,14.8,15.7
22.2,97.9,48.4,8.1,12.1,31.5,10.0,4.0,6.6,14.7,15.7
22.1,97.4,48.1,8.0,12.0,31.3,9.9,4.0,6.5,14.6,15.6
22.0,97.0,47.8,8.0,11.9,31.1,9.8,3.9,6.5,14.5,15.5
21.8,96.5,47.5,7.9,11.9,30.9,9.8,3.9,6.4,14.4,15.4
21.7,96.0,47.2,7.9,11.8,30.7,9.7,3.9,6.4,14.3,15.4
21.6,95.5,46.9,7.8,11.7,30.5,9.6,3.9,6.3,14.1,15.3
21.4,95.0,46.6,7.8,11.7,30.3,9.6,3.8,6.3,14.0,15.2
21.3,94.5,46.3,7.7,11.6,30.1,9.5,3.8,6.2,13.9,15.2
21.1,94.0,46.0,7.7,11.5,29.9,9.5,3.8,6.2,13.8,15.1
21.0,93.5,45.7,7.6,11.5,29.7,9.4,3.7,6.2,13.7,15.0
20.8,93.0,45.3,7.6,11.4,29.6,9.3,3.7,6.1,13.6,14.9
20.7,92.5,45.0,7.5,11.3,29.4,9.3,3.7,6.1,13.6,14.8
20.6,92.0,44.7,7.5,11.3,29.3,9.2,3.7,6.0,13.5,14.8
20.5,91.6,44.5,7.4,11.2,29.1,9.2,3.7,6.0,13.4,14.7
20.4,91.1,44.2,7.4,11.2,29.0,9.1,3.6,6.0,13.3,14.6
20.3,90.7,44.0,7.3,11.1,28.8,9.1,3.6,6.0,13.2,14.6
20.2,90.3,43.7,7.3,11.1,28.7,9.0,3.6,5.9,13.1,14.5
20.1,89.9,43.5,7.3,11.0,28.5,9.0,3.6,5.9,13.1,14.5
19.9,89.6,43.2,7.2,11.0,28.4,8.9,3.6,5.9,13.0,14.4
19.8,89.2,43.0,7.2,10.9,28.2,8.9,3.5,5.8,12.9,14.3
19.7,88.9,42.7,7.1,10.9,28.1,8.9,3.5,5.8,12.9,14.3
19.6,88.6,42.5,7.1,10.8,28.0,8.8,3.5,5.8,12.8,14.2
19.5,88.4,42.3,7.1,10.8,27.9,8.8,3.5,5.7,12.8,14.2
19.5,88.1,42.1,7.1,10.7,27.7,8.7,3.5,5.7,12.7,14.1
19.4,87.8,41.9,7.0,10.7,27.6,8.7,3.5,5.7,12.7,14.1
19.3,87.6,41.8,7.0,10.7,27.6,8.7,3.4,5.7,12.6,14.1
19.3,87.5,41.7,7.0,10.6,27.5,8.7,3.4,5.7,12.6,14.1
19.2,87.5,41.7,7.0,10.6,27.6,8.6,3.4,5.7,12.6,14.1
19.3,87.6,41.7,7.0,10.7,27.6,8.7,3.4,5.7,12.6,14.1
19.3,87.9,41.8,7.0,10.7,27.7,8.7,3.5,5.7,12.7,14.1
19.4,88.4,42.1,7.1,10.8,27.9,8.7,3.5,5.8,12.8,14.2
19.5,89.0,42.3,7.1,10.8,28.1,8.8,3.5,5.8,12.9,14.3
19.7,89.6,42.7,7.2,10.9,28.3,8.9,3.5,5.9,13.0,14.4
19.8,90.2,42.9,7.2,11.0,28.5,9.0,3.6,5.9,13.2,14.5
19.9,90.7,43.2,7.2,11.1,28.7,9.0,3.6,6.0,13.3,14.5
19.9,91.0,43.3,7.3,11.1,28.8,9.0,3.6,6.0,13.3,14.6
19.9,91.1,43.3,7.3,11.2,28.8,9.1,3.6,6.0,13.4,14.6
19.9,91.0,43.3,7.3,11.1,28.8,9.0,3.6,6.0,13.3,14.6
19.8,90.7,43.1,7.2,11.1,28.7,9.0,3.6,6.0,13.3,14.5
19.7,90.4,43.0,7.2,11.1,28.6,9.0,3.6,6.0,13.3,14.5
19.6,90.1,42.8,7.2,11.0,28.5,9.0,3.6,6.0,13.2,14.4
19.6,89.8,42.7,7.2,11.0,28.4,8.9,3.5,6.0,13.2,14.4
19.5,89.7,42.6,7.2,11.0,28.4,8.9,3.5,6.0,13.1,14.4
19.5,89.7,42.6,7.2,11.0,28.4,8.9,3.5,6.0,13.1,14.4
19.5,89.7,42.6,7.2,11.0,28.4,8.9,3.5,6.0,13.2,14.4
19.5,89.8,42.6,7.2,11.0,28.4,8.9,3.5,6.0,13.2,14.4
19.5,89.8,42.6,7.2,11.0,28.4,8.9,3.5,6.0,13.2,14.4
19.5,89.8,42.6,7.2,10.9,28.4,8.9,3.5,6.0,13.2,14.4
19.4,89.7,42.5,7.1,10.9,28.3,8.9,3.5,6.0,13.1,14.4
19.4,89.4,42.4,7.1,10.9,28.2,8.9,3.5,5.9,13.1,14.4
19.3,89.1,42.2,7.1,10.8,28.0,8.9,3.5,5.9,13.0,14.3
19.2,88.7,42.0,7.1,10.8,27.9,8.8,3.5,5.9,13.0,14.3
19.1,88.2,41.7,7.0,10.7,27.7,8.8,3.5,5.8,12.9,14.2
19.0,87.7,41.4,7.0,10.7,27.5,8.7,3.4,5.8,12.7,14.1
18.9,87.1,41.1,6.9,10.6,27.3,8.6,3.4,5.7,12.6,14.1
18.7,86.5,40.8,6.9,10.5,27.0,8.6,3.4,5.7,12.5,14.0
18.6,85.9,40.4,6.8,10.4,26.8,8.5,3.4,5.6,12.4,13.9
18.5,85.4,40.1,6.8,10.4,26.6,8.4,3.3,5.6,12.2,13.8
18.4,85.0,39.9,6.7,10.3,26.4,8.4,3.3,5.5,12.1,13.8
18.3,84.7,39.7,6.7,10.2,26.3,8.4,3.3,5.5,12.0,13.7
18.3,84.6,39.5,6.7,10.2,26.2,8.3,3.3,5.5,12.0,13.7
18.3,84.7,39.4,6.7,10.2,26.1,8.3,3.3,5.5,11.9,13.7
18.3,84.8,39.4,6.6,10.2,26.1,8.3,3.3,5.5,11.9,13.7
18.4,85.0,39.4,6.6,10.2,26.1,8.3,3.3,5.5,11.9,13.8
18.4,85.2,39.4,6.6,10.2,26.1,8.3,3.3,5.5,11.9,13.8
18.4,85.4,39.4,6.6,10.2,26.1,8.3,3.3,5.5,11.9,13.8
18.4,85.4,39.3,6.6,10.2,26.1,8.3,3.3,5.5,11.9,13.8
18.4,85.4,39.3,6.6,10.2,26.0,8.3,3.3,5.5,11.8,13.8
18.4,85.3,39.3,6.6,10.1,26.0,8.3,3.3,5.5,11.8,13.8
18.3,85.2,39.2,6.6,10.1,25.9,8.2,3.2,5.5,11.8,13.8
18.3,85.1,39.2,6.6,10.1,25.9,8.2,3.2,5.5,11.8,13.8
18.3,85.0,39.2,6.6,10.1,25.9,8.2,3.2,5.5,11.7,13.8
18.3,84.9,39.1,6.6,10.1,25.8,8.2,3.2,5.5,11.7,13.8
18.3,84.8,39.1,6.6,10.1,25.8,8.2,3.2,5.5,11.7,13.8
18.3,84.8,39.1,6.6,10.1,25.8,8.2,3.2,5.5,11.7,13.8
18.3,84.7,39.1,6.6,10.1,25.8,8.2,3.2,5.5,11.7,13.8
18.3,84.6,39.1,6.6,10.1,25.7,8.2,3.2,5.5,11.6,13.8
18.2,84.5,39.0,6.6,10.0,25.6,8.2,3.2,5.5,11.6,13.7
18.2,84.3,38.9,6.5,10.0,25.5,8.2,3.2,5.4,11.6,13.7
18.1,84.0,38.7,6.5,10.0,25.4,8.1,3.2,5.4,11.5,13.6
18.0,83.7,38.6,6.5,9.9,25.3,8.1,3.2,5.4,11.4,13.6
17.9,83.4,38.4,6.5,9.8,25.1,8.0,3.2,5.4,11.4,13.5
17.9,83.1,38.2,6.4,9.8,25.0,8.0,3.2,5.3,11.3,13.5
17.8,82.9,38.0,6.4,9.8,24.9,8.0,3.1,5.3,11.2,13.4
17.7,82.7,37.9,6.4,9.7,24.8,7.9,3.1,5.3,11.2,13.4
17.7,82.5,37.8,6.4,9.7,24.7,7.9,3.1,5.3,11.2,13.4
17.7,82.3,37.7,6.3,9.7,24.6,7.9,3.1,5.3,11.1,13.3
17.6,82.1,37.7,6.3,9.6,24.6,7.9,3.1,5.3,11.1,13.3
17.6,82.0,37.6,6.3,9.6,24.6,7.9,3.1,5.3,11.1,13.3
17.6,81.8,37.5,6.3,9.6,24.5,7.8,3.1,5.2,11.0,13.3
17.6,81.6,37.5,6.3,9.6,24.4,7.8,3.1,5.2,11.0,13.2
17.5,81.4,37.4,6.3,9.5,24.3,7.8,3.1,5.2,11.0,13.2
17.5,81.3,37.3,6.2,9.5,24.3,7.8,3.1,5.2,10.9,13.2
17.5,81.1,37.2,6.2,9.5,24.2,7.7,3.1,5.2,10.9,13.1
17.5,81.0,37.2,6.2,9.5,24.1,7.7,3.1,5.2,10.9,13.1
17.4,80.9,37.1,6.2,9.4,24.1,7.7,3.1,5.2,10.9,13.1
17.4,80.9,37.1,6.2,9.4,24.0,7.7,3.1,5.2,10.9,13.1
17.4,81.0,37.1,6.2,9.4,24.0,7.7,3.1,5.2,10.9,13.1
17.5,81.0,37.1,6.2,9.4,24.1,7.7,3.1,5.2,10.9,13.1
17.5,81.1,37.2,6.2,9.4,24.1,7.8,3.1,5.2,10.9,13.1
17.5,81.2,37.2,6.2,9.4,24.1,7.8,3.1,5.2,10.9,13.1
17.5,81.3,37.2,6.2,9.5,24.1,7.8,3.1,5.2,10.9,13.1
